#lemma,wordnet_2.0,wordnet_3.0,POS,Cyc ID,Cyc name
nail,201317868,1357831,verb,Mx4rvViqi5wpEbGdrcN5Y29ycA,Nailing
conflict,100901980,958896,noun,Mx4rvyEmy5wpEbGdrcN5Y29ycA,ConflictEvent
flare,112719324,13481883,noun,Mx4rdMeA5LaeEdmFRQACs6hRjg,Flare-CombustionProcess
zip_code,105961271,6355705,noun,Mx4rwQraSZwpEbGdrcN5Y29ycA,PostalCode
weather,200266133,275088,verb,Mx4rvViG85wpEbGdrcN5Y29ycA,Weathering
Hindustani,106544159,6970373,noun,Mx4rvVjO-JwpEbGdrcN5Y29ycA,HindustaniLanguage
Mayan,109039939,9648309,noun,Mx4rvVjH1ZwpEbGdrcN5Y29ycA,EthnicGroupOfMayans
estrogen,113907863,14749794,noun,Mx4rwP1ZFpwpEbGdrcN5Y29ycA,Estrogen
aspirate,200003261,3316,verb,Mx4ry8a4oLHcEdmAhAACs6hRjg,Aspirating
mouse,102244530,2330245,noun,Mx4rvVjvnpwpEbGdrcN5Y29ycA,Mouse-Rodent
table,104209815,4379243,noun,Mx4rvViZ9JwpEbGdrcN5Y29ycA,Table-PieceOfFurniture
lamb,102324965,2412440,noun,Mx8Ngh4rwQwgBJwpEbGdrcN5Y29ycB4rvVjk95wpEbGdrcN5Y29ycA,"[:JuvenileFn, :Sheep]"
dump,202283254,2350878,verb,Mx4ruH88vLjlEdmAAAACs6hRjg,Dumping-Buying
polyploid,101247405,1320692,noun,Mx4rwJP3o5wpEbGdrcN5Y29ycA,PolyploidCell
spew,200074772,77071,verb,Mx4rj_bcALJ4EdmAhAACs6hRjg,SpewingSomething
Coral_Sea,108679139,9256663,noun,Mx4rvVjqb5wpEbGdrcN5Y29ycA,CoralSea
school_bus,103990094,4146614,noun,Mx4rwQB9fpwpEbGdrcN5Y29ycA,SchoolBus
reduce,200416885,429060,verb,Mx4rwSIj2pwpEbGdrcN5Y29ycA,DecreaseAction
beige,104714589,4973291,noun,Mx4rtePEtHS-EdaAAACgyZzFrg,BeigeColor
pickup,103782410,3930630,noun,Mx4rvVihFpwpEbGdrcN5Y29ycA,PickupTruck
pod,200093061,95870,verb,Mx4rBVrG0LKFEdmAhAACs6hRjg,SomePlantPodding
foment,200034213,35448,verb,Mx4rU7BS07HiEdmAhAACs6hRjg,FomentingSomething
spring,114375839,15237044,noun,Mx4rvViLCZwpEbGdrcN5Y29ycA,SpringSeason
plaza,108093887,8619795,noun,Mx4rwPu9aJwpEbGdrcN5Y29ycA,TownSquare
pin,103791849,3940256,noun,Mx4rvVjjI5wpEbGdrcN5Y29ycA,Pin
vanilla,107355436,7828807,noun,Mx4rvVivcJwpEbGdrcN5Y29ycA,VanillaExtract
Tatar,106503629,6927228,noun,Mx4rvViRXpwpEbGdrcN5Y29ycA,TatarLanguage
air-to-ground_missile,102601543,2693540,noun,Mx4rv878K5wpEbGdrcN5Y29ycA,AirToSurfaceMissile
inseminate,200050755,52548,verb,Mx4rU7HZc7HiEdmAhAACs6hRjg,InseminatingAFemaleAnimal
spear,104107553,4270891,noun,Mx4rwT84bpwpEbGdrcN5Y29ycA,Spear
alliance,107793361,8293982,noun,Mx4r-GjensiWEdmAAAACs6hRjg,Alliance-Organization
tequila,107429467,7905979,noun,Mx4rvViuh5wpEbGdrcN5Y29ycA,Tequila
undergarment,104334113,4508163,noun,Mx4rvVjJUZwpEbGdrcN5Y29ycA,Underwear
father,109434163,10080869,noun,Mx4rwD1-BpwpEbGdrcN5Y29ycA,HumanFather
timber_wolf,102030600,2114367,noun,Mx4rvs8vlpwpEbGdrcN5Y29ycA,Wolf-Gray
crocodile,101618217,1697178,noun,Mx4rvVjLsJwpEbGdrcN5Y29ycA,Crocodile
St._Petersburg,108511413,9075007,noun,Mx4rvVi2xpwpEbGdrcN5Y29ycA,CityOfStPetersburgFL
drizzle,110760313,11502322,noun,Mx4rJVVcArZqEdmFRAACs6hRjg,Drizzle-RainProcess
Niagara,108783568,9370773,noun,Mx4rvVjySZwpEbGdrcN5Y29ycA,NiagaraFalls
victimize,202495803,2572119,verb,Mx4rJVZGYLZqEdmFRAACs6hRjg,SwindlingAnAgent
Russian_bank,100471454,496760,noun,Mx4rvpOFxJwpEbGdrcN5Y29ycA,RussianBank
barye,112939589,13712120,noun,Mx4rvq0n25wpEbGdrcN5Y29ycA,Barye-UnitOfPressure
week,114279247,15136147,noun,Mx4rvVjAZJwpEbGdrcN5Y29ycA,CalendarWeek
dura_mater,105167867,5482529,noun,Mx4rvvmzqZwpEbGdrcN5Y29ycA,DuraMater
barbiturate,102694605,2792049,noun,Mx4rwP1YXpwpEbGdrcN5Y29ycA,Barbiturate
refer,201895488,1952898,verb,Mx4rwQw0tZwpEbGdrcN5Y29ycA,MakingAReferral
Columbia,108674019,9250678,noun,Mx4rvVjFEZwpEbGdrcN5Y29ycA,ColumbiaRiver
retire,202406167,2480448,verb,Mx4rPeIJdMCFEdmAAAACs6hRjg,RetiringATradeableSecurity
mannequin,109626401,10291240,noun,Mx4rv7CrT5wpEbGdrcN5Y29ycA,FashionModel
interrupt,200352834,364064,verb,Mx8NhB4rwP1IC5wpEbGdrcN5Y29ycB4rvViADZwpEbGdrcN5Y29ycB4rvdq0LJwpEbGdrcN5Y29ycB4rvViADZwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToTypeFn, :Event, :interrupts, :Event]"
Liverpool,108328886,8877382,noun,Mx4rvVjaFJwpEbGdrcN5Y29ycA,CityOfLiverpoolEngland
Dominican_Republic,108215050,8752021,noun,Mx4rvVjue5wpEbGdrcN5Y29ycA,DominicanRepublic
spat,202675299,2757182,verb,Mx4rdMcLs7aeEdmFRQACs6hRjg,SpattingLikeRaindrops
quarter,114364935,15226046,noun,Mx4rvViUQZwpEbGdrcN5Y29ycA,AcademicQuarter
George_III,110280235,10995292,noun,Mx4rv8CXg5wpEbGdrcN5Y29ycA,KingGeorgeIII
engineering,105758872,6125041,noun,Mx4rvVimNZwpEbGdrcN5Y29ycA,EngineeringField
curate,109345097,9983572,noun,Mx4rvVuVWpwpEbGdrcN5Y29ycA,Minister
sedative,104008594,4166553,noun,Mx4rvWYX85wpEbGdrcN5Y29ycA,Depressant
hepatic_vein,105061738,5369254,noun,Mx4rv5GivJwpEbGdrcN5Y29ycA,HepaticVein
position,108095650,8621598,noun,Mx4rvViVHZwpEbGdrcN5Y29ycA,PositionVector
establish,201600837,1647672,verb,Mx4rvWStbZwpEbGdrcN5Y29ycA,outputsCreated
Alsace,108385724,8940209,noun,Mx4rvtJrZpwpEbGdrcN5Y29ycA,Alsace-RegionFrance
protactinium,113813000,14651708,noun,Mx4rwEnU6pwpEbGdrcN5Y29ycA,Protactinium
dysentery,113324843,14129999,noun,Mx4rvaCJHZwpEbGdrcN5Y29ycA,Dysentery-Infection
Bucharest,108271672,8814474,noun,Mx4rvVjYCpwpEbGdrcN5Y29ycA,CityOfBucharestRomania
Geneva,108472755,9032604,noun,Mx4rvViZRZwpEbGdrcN5Y29ycA,CityOfGenevaSwitzerland
poetry,106656351,7092592,noun,Mx4rvViPHZwpEbGdrcN5Y29ycA,PoetrySystem
hat,200045654,47172,verb,Mx4rYFEl1LJXEdmAhAACs6hRjg,PuttingOnAHat
comic_book,106189018,6596364,noun,Mx4rwMeg6JwpEbGdrcN5Y29ycA,ComicBookSeries
hopeful,301184869,1228530,adj,Mx4rvViJspwpEbGdrcN5Y29ycA,Hope
piquet,100468988,494293,noun,Mx4rwPpz8JwpEbGdrcN5Y29ycA,Piquet
bread,107208347,7679356,noun,Mx4rvVjMeZwpEbGdrcN5Y29ycA,Bread
edge,103145567,3264136,noun,Mx4rvVj225wpEbGdrcN5Y29ycA,EdgeOnObject
Uralic,106530516,6956129,noun,Mx4rvVkLO5wpEbGdrcN5Y29ycA,UralicLanguageFamily
cub,200056056,58014,verb,Mx8NhB4rwP1IC5wpEbGdrcN5Y29ycB4rYE94JLJXEdmAhAACs6hRjh4rwP1o5ZwpEbGdrcN5Y29ycB4rvVj0MZwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToTypeFn, :GivingBirthToALitterOfOffspring, :birthChild, :CarnivoreOrder]"
electroplate,201355330,1395782,verb,Mx4rvVitupwpEbGdrcN5Y29ycA,ElectroPlating
adjective,105930279,6319029,noun,Mx4rvViAMZwpEbGdrcN5Y29ycA,Adjective-Gradable
arrangement,105394410,5726596,noun,Mx4rv9Xu1ZwpEbGdrcN5Y29ycA,System
cortisone,113910796,14752952,noun,Mx4rvYmOApwpEbGdrcN5Y29ycA,Cortisone
pentathlon,107001701,7457722,noun,Mx4rceVtUpICEdeELAADR6QijQ,ModernWomensPentathlon
shed_blood,200072626,74834,verb,Mx4rvVjPypwpEbGdrcN5Y29ycA,Bleeding-TheAction
position,100556725,586262,noun,Mx4rvVis3ZwpEbGdrcN5Y29ycA,Title
crenel,202268155,2335629,verb,Mx8Ngh4r38vZVr2fEdmAAAACs6hRjh4rUJWBsr2iEdmAAAACs6hRjg,"[:MakingConstructionArtifactFn, :Battlement]"
chopping_board,102917324,3025513,noun,Mx4rvVil2JwpEbGdrcN5Y29ycA,CuttingBoard
ordinary,103708597,3853924,noun,Mx4rwQCTx5wpEbGdrcN5Y29ycA,PennyFarthingBicycle
describe,200954845,987071,verb,Mx4rfQCRhMFcEdmAAAACs6hRjg,DescribingSomething
